blaOXA-848,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-848,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_019485147.1,NG_066521.1,No,QEJ80885.1,MN370856.1,+,1,789,+,1,789,,,,blaOXA-848,2022-08-09.1,WP_019485147.1
blaOXA-849,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-849,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_150823477.1,NG_066522.1,No,QEJ80886.1,MN370857.1,+,1,789,+,1,789,,,,blaOXA-849,2022-08-09.1,WP_150823477.1
blaOXA-850,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-850,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_034006563.1,NG_066523.1,No,QEJ80887.1,MN370858.1,+,1,789,+,1,789,,,,blaOXA-850,2022-08-09.1,WP_034006563.1
blaOXA-851,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-851,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_014603442.1,NG_066524.1,No,QEJ80888.1,MN370859.1,+,1,789,+,1,789,,,,blaOXA-851,2022-08-09.1,WP_014603442.1
blaOXA-901,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-901,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_031757092.1,NG_068020.1,No,QIC04084.1,MT040739.1,+,1,789,+,1,789,,,,blaOXA-901,2022-08-09.1,WP_031757092.1
blaOXA-902,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-902,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_024916334.1,NG_068021.1,No,QIC04085.1,MT040740.1,+,1,792,+,1,792,,,,blaOXA-902,2022-08-09.1,WP_024916334.1
blaOXA-903,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-903,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_164461291.1,NG_068022.1,No,QIC04086.1,MT040741.1,+,1,789,+,1,789,,,,blaOXA-903,2022-08-09.1,WP_164461291.1
blaOXA-904,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-904,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_003122322.1,NG_068023.1,No,QIC04087.1,MT040742.1,+,1,789,+,1,789,,,,blaOXA-904,2022-08-09.1,WP_003122322.1
blaOXA-905,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-905,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_003161096.1,NG_068024.1,No,QIC04088.1,MT040743.1,+,1,789,+,1,789,,,,blaOXA-905,2022-08-09.1,WP_003161096.1
blaOXA-906,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-906,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_034005326.1,NG_068025.1,No,QIC04089.1,MT040744.1,+,1,789,+,1,789,,,,blaOXA-906,2022-08-09.1,WP_034005326.1
blaOXA-907,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-907,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_164461292.1,NG_068026.1,No,QIC04090.1,MT040745.1,+,1,789,+,1,789,,,,blaOXA-907,2022-08-09.1,WP_164461292.1
blaOXA-908,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-908,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_031694184.1,NG_068027.1,No,QIC04091.1,MT040746.1,+,1,789,+,1,789,,,,blaOXA-908,2022-08-09.1,WP_031694184.1
blaOXA-913,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-913,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_031691948.1,NG_068184.1,No,QIM59620.1,MT210601.1,+,1,789,+,1,789,,,,blaOXA-913,2022-08-09.1,WP_031691948.1
blaOXA-914,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-914,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_023132404.1,NG_068185.1,No,QIM59621.1,MT210602.1,+,1,789,+,1,789,,,,blaOXA-914,2022-08-09.1,WP_023132404.1
blaOXA-937,blaOXA,,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-937,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Beta-lactamase (not ESBL or carbapenemase),no,WP_034081711.1,NG_071209.1,No,BCN28654.1,LC595283.1,+,1,789,+,1,789,,,,blaOXA-937,2022-08-09.1,WP_034081711.1
blaOXA-100,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-100,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_001021795.1,NG_049394.1,No,CAJ77817.2,AM231720.2,+,1,825,+,1,825,,,,blaOXA-100,2022-08-09.1,WP_001021795.1
blaOXA-1013,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1013,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_219860726.1,NG_076673.1,No,QWW93433.1,MZ424303.1,+,1,825,+,1,825,,,,blaOXA-1013,2022-08-09.1,WP_219860726.1
blaOXA-1048,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1048,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_240067728.1,NG_079238.1,No,UHO07586.1,OL901275.1,+,1,825,+,1,825,,,,blaOXA-1048,2022-08-09.1,WP_240067728.1
blaOXA-1058,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1058,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934079.1,NG_079900.1,No,ULU82603.1,OM617740.1,+,1,825,+,1,825,,,,blaOXA-1058,2022-08-09.1,WP_242934079.1
blaOXA-1059,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1059,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934080.1,NG_079901.1,No,ULU82604.1,OM617741.1,+,1,825,+,1,825,,,,blaOXA-1059,2022-08-09.1,WP_242934080.1
blaOXA-106,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-106,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_031963705.1,NG_049398.1,No,ABV31686.1,EF650032.1,+,1,825,+,1,825,17391399,,,blaOXA-106,2022-08-09.1,WP_031963705.1
blaOXA-1060,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1060,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934081.1,NG_079902.1,No,ULU82605.1,OM617742.1,+,1,825,+,1,825,,,,blaOXA-1060,2022-08-09.1,WP_242934081.1
blaOXA-1061,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1061,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934082.1,NG_079903.1,No,ULU82606.1,OM617743.1,+,1,825,+,1,825,,,,blaOXA-1061,2022-08-09.1,WP_242934082.1
blaOXA-1062,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1062,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934083.1,NG_079904.1,No,ULU82607.1,OM617744.1,+,1,825,+,1,825,,,,blaOXA-1062,2022-08-09.1,WP_242934083.1
blaOXA-1063,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1063,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934084.1,NG_079905.1,No,ULU82608.1,OM617745.1,+,1,825,+,1,825,,,,blaOXA-1063,2022-08-09.1,WP_242934084.1
blaOXA-1064,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1064,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934085.1,NG_079906.1,No,ULU82609.1,OM617746.1,+,1,825,+,1,825,,,,blaOXA-1064,2022-08-09.1,WP_242934085.1
blaOXA-1065,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1065,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934086.1,NG_079907.1,No,ULU82610.1,OM617747.1,+,1,825,+,1,825,,,,blaOXA-1065,2022-08-09.1,WP_242934086.1
blaOXA-1066,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1066,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934087.1,NG_079908.1,No,ULU82612.1,OM617749.1,+,1,825,+,1,825,,,,blaOXA-1066,2022-08-09.1,WP_242934087.1
blaOXA-1067,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1067,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934088.1,NG_079909.1,No,ULU82615.1,OM617752.1,+,1,825,+,1,825,,,,blaOXA-1067,2022-08-09.1,WP_242934088.1
blaOXA-1068,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1068,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934089.1,NG_079910.1,No,ULU82617.1,OM617754.1,+,1,825,+,1,825,,,,blaOXA-1068,2022-08-09.1,WP_242934089.1
blaOXA-1069,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1069,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934090.1,NG_079911.1,No,ULU82618.1,OM617755.1,+,1,825,+,1,825,,,,blaOXA-1069,2022-08-09.1,WP_242934090.1
blaOXA-107,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-107,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_046661070.1,NG_049399.1,No,ABV31687.1,EF650033.1,+,1,825,+,1,825,17391399,,,blaOXA-107,2022-08-09.1,WP_046661070.1
blaOXA-1070,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1070,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934091.1,NG_079912.1,No,ULU82619.1,OM617756.1,+,1,825,+,1,825,,,,blaOXA-1070,2022-08-09.1,WP_242934091.1
blaOXA-1071,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1071,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934092.1,NG_079913.1,No,ULU82620.1,OM617757.1,+,1,825,+,1,825,,,,blaOXA-1071,2022-08-09.1,WP_242934092.1
blaOXA-1072,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1072,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934093.1,NG_079914.1,No,ULU82621.1,OM617758.1,+,1,825,+,1,825,,,,blaOXA-1072,2022-08-09.1,WP_242934093.1
blaOXA-1073,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1073,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934094.1,NG_079915.1,No,ULU82622.1,OM617759.1,+,1,825,+,1,825,,,,blaOXA-1073,2022-08-09.1,WP_242934094.1
blaOXA-1074,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1074,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934095.1,NG_079916.1,No,ULU82623.1,OM617760.1,+,1,825,+,1,825,,,,blaOXA-1074,2022-08-09.1,WP_242934095.1
blaOXA-1075,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1075,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934096.1,NG_079917.1,No,ULU82624.1,OM617761.1,+,1,825,+,1,825,,,,blaOXA-1075,2022-08-09.1,WP_242934096.1
blaOXA-1077,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1077,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934097.1,NG_079919.1,No,ULU82626.1,OM617763.1,+,1,825,+,1,825,,,,blaOXA-1077,2022-08-09.1,WP_242934097.1
blaOXA-1078,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1078,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934098.1,NG_079920.1,No,ULU82627.1,OM617764.1,+,1,825,+,1,825,,,,blaOXA-1078,2022-08-09.1,WP_242934098.1
blaOXA-1079,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1079,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934099.1,NG_079921.1,No,ULU82628.1,OM617765.1,+,1,825,+,1,825,,,,blaOXA-1079,2022-08-09.1,WP_242934099.1
blaOXA-108,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-108,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063860938.1,NG_049400.1,No,ABV31688.1,EF650034.1,+,1,825,+,1,825,17391399,,,blaOXA-108,2022-08-09.1,WP_063860938.1
blaOXA-1080,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1080,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934100.1,NG_079922.1,No,ULU82629.1,OM617766.1,+,1,825,+,1,825,,,,blaOXA-1080,2022-08-09.1,WP_242934100.1
blaOXA-109,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-109,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_001021794.1,NG_049401.1,No,ABV31689.1,EF650035.1,+,1,825,+,1,825,17391399,,,blaOXA-109,2022-08-09.1,WP_001021794.1
blaOXA-1092,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1092,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934106.1,NG_079929.1,No,UMW71111.1,OL944013.1,+,16,840,+,16,840,,,,blaOXA-1092,2022-08-09.1,WP_242934106.1
blaOXA-1093,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1093,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934107.1,NG_079930.1,No,UMW71112.1,OL944014.1,+,10,834,+,10,834,,,,blaOXA-1093,2022-08-09.1,WP_242934107.1
blaOXA-1094,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1094,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934108.1,NG_079931.1,No,UNN26046.1,OM933710.1,-,1,825,+,1,825,,,,blaOXA-1094,2022-08-09.1,WP_242934108.1
blaOXA-1096,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1096,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934110.1,NG_079933.1,No,UNN26055.1,OM933719.1,+,1,825,+,1,825,,,,blaOXA-1096,2022-08-09.1,WP_242934110.1
blaOXA-1097,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1097,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934111.1,NG_079934.1,No,UNN26057.1,OM933721.1,+,1,825,+,1,825,,,,blaOXA-1097,2022-08-09.1,WP_242934111.1
blaOXA-1098,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1098,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_242934112.1,NG_079935.1,No,UNN26058.1,OM933722.1,+,1,825,+,1,825,,,,blaOXA-1098,2022-08-09.1,WP_242934112.1
blaOXA-110,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-110,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063860940.1,NG_049403.1,No,ABV31690.1,EF650036.1,+,1,825,+,1,825,17391399,,,blaOXA-110,2022-08-09.1,WP_063860940.1
blaOXA-111,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-111,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_049068184.1,NG_049404.1,No,ABV31691.1,EF650037.1,+,1,825,+,1,825,17391399,,,blaOXA-111,2022-08-09.1,WP_049068184.1
blaOXA-1117,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1117,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_249828065.1,NG_080785.1,No,UOX08353.1,ON212676.1,+,1,825,+,1,825,,,,blaOXA-1117,2022-08-09.1,WP_249828065.1
blaOXA-1118,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1118,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_249828066.1,NG_080786.1,No,UOX08354.1,ON212677.1,+,1,825,+,1,825,,,,blaOXA-1118,2022-08-09.1,WP_249828066.1
blaOXA-112,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-112,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063860941.1,NG_049405.1,No,ABV31692.1,EF650038.1,+,1,825,+,1,825,17391399,,,blaOXA-112,2022-08-09.1,WP_063860941.1
blaOXA-1121,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1121,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_256875611.1,NG_081707.1,No,UTS94210.1,ON651457.1,+,1,825,+,1,825,,,,blaOXA-1121,2022-08-09.1,WP_256875611.1
blaOXA-1122,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1122,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_256875612.1,NG_081708.1,No,UTS94211.1,ON651458.1,+,1,804,+,1,804,,,,blaOXA-1122,2022-08-09.1,WP_256875612.1
blaOXA-1123,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1123,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),yes,WP_256875613.1,NG_081709.1,No,UTS94212.1,ON651459.1,+,1,825,+,1,825,,,,blaOXA-1123,2022-08-09.1,WP_256875613.1
blaOXA-113,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-113,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_001021786.1,NG_049406.1,No,ABW70410.1,EF653400.1,+,435,1259,+,101,925,17881631,,,blaOXA-113,2022-08-09.1,WP_001021786.1
blaOXA-115,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-115,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861004.1,NG_049414.1,No,ABS71123.1,EU029998.1,+,576,1400,+,101,925,,,,blaOXA-115,2022-08-09.1,WP_063861004.1
blaOXA-117,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-117,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_002057397.1,NG_049415.1,No,ACV49885.1,GQ423625.1,+,1,825,+,1,825,,,,blaOXA-117,2022-08-09.1,WP_002057397.1
blaOXA-120,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-120,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_004738885.1,NG_049419.1,No,CCJ32595.1,HE963768.1,+,1,825,+,1,825,22972816,,,blaOXA-120,2022-08-09.1,WP_004738885.1
blaOXA-122,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-122,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861030.1,NG_049421.1,No,ABX45061.1,EU255291.1,+,1,825,+,1,825,,,,blaOXA-122,2022-08-09.1,WP_063861030.1
blaOXA-123,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-123,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861031.1,NG_049422.1,No,ABX45062.1,EU255292.1,+,1,825,+,1,825,,,,blaOXA-123,2022-08-09.1,WP_063861031.1
blaOXA-124,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-124,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861032.1,NG_049423.1,No,ABX45063.1,EU255293.1,+,1,825,+,1,825,,,,blaOXA-124,2022-08-09.1,WP_063861032.1
blaOXA-125,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-125,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861033.1,NG_049424.1,No,ABX45064.1,EU255294.1,+,1,825,+,1,825,,,,blaOXA-125,2022-08-09.1,WP_063861033.1
blaOXA-126,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-126,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_002047441.1,NG_049425.1,No,ABX45065.1,EU255295.1,+,1,825,+,1,825,,,,blaOXA-126,2022-08-09.1,WP_002047441.1
blaOXA-127,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-127,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861034.1,NG_049426.1,No,ABX45066.1,EU255296.1,+,1,825,+,1,825,,,,blaOXA-127,2022-08-09.1,WP_063861034.1
blaOXA-128,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-128,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_005120067.1,NG_049427.1,No,ABY77907.1,EU375515.1,+,1,825,+,1,825,19223304,,,blaOXA-128,2022-08-09.1,WP_005120067.1
blaOXA-130,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-130,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861036.1,NG_049430.1,No,ACD84988.1,EU547445.1,+,1,825,+,1,825,19567349,,,blaOXA-130,2022-08-09.1,WP_063861036.1
blaOXA-131,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-131,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861037.1,NG_049431.1,No,ACD84989.1,EU547446.1,+,1,825,+,1,825,19567349,,,blaOXA-131,2022-08-09.1,WP_063861037.1
blaOXA-132,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-132,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_032030965.1,NG_049432.1,No,ACD84990.1,EU547447.1,+,1,825,+,1,825,19567349,,,blaOXA-132,2022-08-09.1,WP_032030965.1
blaOXA-138,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-138,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861039.1,NG_049437.1,No,ACD45467.1,EU670845.2,+,1595,2419,+,101,925,20713680,,,blaOXA-138,2022-08-09.1,WP_063861039.1
blaOXA-144,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-144,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_049581961.1,NG_049442.1,No,ACY56711.1,FJ872530.1,+,1,825,+,1,825,,,,blaOXA-144,2022-08-09.1,WP_049581961.1
blaOXA-148,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-148,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861046.1,NG_049446.1,No,ACX31140.1,GQ853679.1,+,1,825,+,1,825,,,,blaOXA-148,2022-08-09.1,WP_063861046.1
blaOXA-149,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-149,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861047.1,NG_049447.1,No,ACX31141.1,GQ853680.1,+,1,825,+,1,825,,,,blaOXA-149,2022-08-09.1,WP_063861047.1
blaOXA-150,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-150,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861049.1,NG_049449.1,No,ACX31142.1,GQ853681.1,+,1,825,+,1,825,,,,blaOXA-150,2022-08-09.1,WP_063861049.1
blaOXA-172,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-172,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_039099030.1,NG_049472.1,No,ADI58616.1,HM113558.1,+,1,825,+,1,825,20713680,,,blaOXA-172,2022-08-09.1,WP_039099030.1
blaOXA-173,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-173,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063861179.1,NG_049473.1,No,ADI58617.1,HM113559.1,+,1,825,+,1,825,20713680,,,blaOXA-173,2022-08-09.1,WP_063861179.1
