blaOXA-821,blaOXA,WP_057061999.1,WP_057061999.1,QBQ03046.1,MK645933.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-821,Carbapenemase
blaOXA-822,blaOXA,WP_133973918.1,WP_133973918.1,QBX33276.1,MK713326.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-822,Carbapenemase
blaOXA-826,blaOXA,WP_140423319.1,WP_140423319.1,QCE31566.1,MK810442.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-826,Carbapenemase
blaOXA-832,blaOXA,WP_086264536.1,WP_086264536.1,QCU71419.1,MK942060.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-832,Carbapenemase
blaOXA-840,blaOXA,WP_150823472.1,WP_150823472.1,QEJ74009.1,MN339512.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-840,Carbapenemase
blaOXA-841,blaOXA,WP_150823473.1,WP_150823473.1,QEJ74010.1,MN339513.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-841,Carbapenemase
blaOXA-842,blaOXA,WP_087088911.1,WP_087088911.1,QEJ74011.1,MN339514.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-842,Carbapenemase
blaOXA-843,blaOXA,WP_150823474.1,WP_150823474.1,QEJ74012.1,MN339515.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-843,Carbapenemase
blaOXA-844,blaOXA,WP_150823475.1,WP_150823475.1,QEJ74013.1,MN339516.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-844,Carbapenemase
blaOXA-941,blaOXA,WP_086395021.1,WP_086395021.1,OTU41007.1,NGIW01000033.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-941,Carbapenemase
blaOXA-942,blaOXA,WP_078225401.1,WP_078225401.1,OTU70526.1,NGJC01000001.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-942,Carbapenemase
blaOXA-943,blaOXA,WP_086398931.1,WP_086398931.1,OTU51043.1,NGIX01000012.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-943,Carbapenemase
blaOXA-978,blaOXA,WP_231869604.1,WP_231869604.1,QWA20177.1,MZ265730.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-978,Carbapenemase
blaOXA-979,blaOXA,WP_231869605.1,WP_231869605.1,QWA20178.1,MZ265731.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-979,Carbapenemase
blaOXA-980,blaOXA,WP_081174195.1,WP_081174195.1,QWA20179.1,MZ265732.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-980,Carbapenemase
blaOXA-985,blaOXA,WP_231869610.1,WP_231869610.1,QWA20184.1,MZ265737.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-985,Carbapenemase
blaOXA-986,blaOXA,WP_231869611.1,WP_231869611.1,QWA20185.1,MZ265738.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-986,Carbapenemase
blaOXA-987,blaOXA,WP_231869612.1,WP_231869612.1,QWA20186.1,MZ265739.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-987,Carbapenemase
blaOXA-988,blaOXA,WP_231869613.1,WP_231869613.1,QWA20187.1,MZ265740.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-988,Carbapenemase
blaOXA-989,blaOXA,WP_231869614.1,WP_231869614.1,QWA20188.1,MZ265741.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-989,Carbapenemase
blaOXA-990,blaOXA,WP_231869615.1,WP_231869615.1,QWA20189.1,MZ265742.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-990,Carbapenemase
blaOXA-992,blaOXA,WP_231869617.1,WP_231869617.1,QWA20191.1,MZ265744.1,OXA-213 family carbapenem-hydrolyzing class D beta-lactamase OXA-992,Carbapenemase
blaOXA-215,blaOXA,WP_063861712.1,WP_063861712.1,AEV91554.1,JN861783.1,OXA-214 family carbapenem-hydrolyzing class D beta-lactamase OXA-215,Carbapenemase
blaOXA-264,blaOXA,WP_005087154.1,WP_005087154.1,ENW20318.1,APQQ01000012.1,OXA-214 family carbapenem-hydrolyzing class D beta-lactamase OXA-264,Carbapenemase
blaOXA-575,blaOXA,WP_104009853.1,WP_104009853.1,AUS83546.1,MG821355.1,OXA-214 family carbapenem-hydrolyzing class D beta-lactamase OXA-575,Carbapenemase
blaOXA-845,blaOXA,WP_150823476.1,WP_150823476.1,QEJ80882.1,MN370853.1,OXA-214 family carbapenem-hydrolyzing class D beta-lactamase OXA-845,Carbapenemase
blaOXA-569,blaOXA,WP_102607461.1,WP_102607461.1,AUN87914.1,MG736316.1,OXA-22 family class D beta-lactamase OXA-569,Beta-lactamase (unknown spectrum)
blaOXA-572,blaOXA,WP_102607464.1,WP_102607464.1,AUN87917.1,MG736319.1,OXA-22 family class D beta-lactamase OXA-572,Beta-lactamase (unknown spectrum)
blaOXA-574,blaOXA,WP_064808581.1,WP_064808581.1,AUN87919.1,MG736321.1,OXA-22 family class D beta-lactamase OXA-574,Beta-lactamase (unknown spectrum)
blaOXA-899,blaOXA,WP_154205474.1,WP_154205474.1,QHT72949.1,MN968729.1,OXA-22 family class D beta-lactamase OXA-899,Beta-lactamase (unknown spectrum)
blaOXA-1001,blaOXA,WP_042088348.1,WP_042088348.1,QWA20201.1,MZ265754.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-1001,Beta-lactamase (unknown spectrum)
blaOXA-1052,blaOXA,WP_256875607.1,WP_256875607.1,UIC40481.1,OM105665.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-1052,Beta-lactamase (unknown spectrum)
blaOXA-228,blaOXA,WP_063861837.1,WP_063861837.1,AFM55001.1,JQ422053.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-228,Carbapenemase
blaOXA-230,blaOXA,WP_063862119.1,WP_063862119.1,AFM55002.1,JQ422054.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-230,Carbapenemase
blaOXA-257,blaOXA,WP_063862441.1,WP_063862441.1,AGK07370.1,KC567681.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-257,Carbapenemase
blaOXA-300,blaOXA,WP_004825629.1,WP_004825629.1,ENV20093.1,APPK01000054.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-300,Carbapenemase
blaOXA-301,blaOXA,WP_005034514.1,WP_005034514.1,ENV90372.1,APQG01000050.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-301,Carbapenemase
blaOXA-355,blaOXA,WP_063862726.1,WP_063862726.1,AGW83453.1,KF297584.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-355,Carbapenemase
blaOXA-356,blaOXA,WP_063862727.1,WP_063862727.1,AGW83454.1,KF297585.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-356,Carbapenemase
blaOXA-418,blaOXA,WP_063862796.1,WP_063862796.1,AIN56719.1,KJ997966.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-418,Carbapenemase
blaOXA-895,blaOXA,WP_100886243.1,WP_100886243.1,QFU78882.1,MN580133.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-895,Carbapenemase
blaOXA-930,blaOXA,WP_151781119.1,WP_151781119.1,QNS30065.1,MT968429.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-930,Carbapenemase
blaOXA-931,blaOXA,WP_190259776.1,WP_190259776.1,QNS30066.1,MT968430.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-931,Carbapenemase
blaOXA-952,blaOXA,WP_213994598.1,WP_213994598.1,QTG68655.1,MW805229.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-952,Carbapenemase
blaOXA-953,blaOXA,WP_049044515.1,WP_049044515.1,QTG68656.1,MW805235.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-953,Carbapenemase
blaOXA-983,blaOXA,WP_231869608.1,WP_231869608.1,QWA20182.1,MZ265735.1,OXA-229 family carbapenem-hydrolyzing class D beta-lactamase OXA-983,Carbapenemase
blaOXA-103,blaOXA,WP_005025422.1,WP_005025422.1,ENV88740.1,APQF01000011.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-103,Carbapenemase
blaOXA-1095,blaOXA,WP_242934109.1,WP_242934109.1,UNN26050.1,OM933714.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-1095,Carbapenemase
blaOXA-133,blaOXA,WP_063861038.1,WP_063861038.1,ACE63186.1,EU571228.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-133,Carbapenemase
blaOXA-146,blaOXA,WP_063861044.1,WP_063861044.1,ACI28281.1,FJ194494.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-146,Carbapenemase
blaOXA-165,blaOXA,WP_063861123.1,WP_063861123.1,ADK35869.1,HM488986.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-165,Carbapenemase
blaOXA-166,blaOXA,WP_063861129.1,WP_063861129.1,ADK35870.1,HM488987.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-166,Carbapenemase
blaOXA-167,blaOXA,WP_063861133.1,WP_063861133.1,ADK35871.1,HM488988.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-167,Carbapenemase
blaOXA-168,blaOXA,WP_063861136.1,WP_063861136.1,ADK35872.1,HM488989.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-168,Carbapenemase
blaOXA-169,blaOXA,WP_063861140.1,WP_063861140.1,ADK35873.1,HM488990.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-169,Carbapenemase
blaOXA-170,blaOXA,WP_063861151.1,WP_063861151.1,ADK35874.1,HM488991.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-170,Carbapenemase
blaOXA-171,blaOXA,WP_063861157.1,WP_063861157.1,ADK35875.1,HM488992.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-171,Carbapenemase
blaOXA-225,blaOXA,WP_063861820.1,WP_063861820.1,AEP43731.1,JN638887.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-225,Carbapenemase
blaOXA-239,blaOXA,WP_063862190.1,WP_063862190.1,AFN65709.1,JQ837239.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-239,Carbapenemase
blaOXA-27,blaOXA,WP_063862443.1,WP_063862443.1,AAG35609.2,AF201828.2,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-27,Carbapenemase
blaOXA-366,blaOXA,WP_063862736.1,WP_063862736.1,AJO16038.1,KP050485.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-366,Carbapenemase
blaOXA-398,blaOXA,WP_063862757.1,WP_063862757.1,AIT76095.1,KM087842.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-398,Carbapenemase
blaOXA-422,blaOXA,WP_063862828.1,WP_063862828.1,AIY30331.1,KM433671.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-422,Carbapenemase
blaOXA-423,blaOXA,WP_063862833.1,WP_063862833.1,AIY30332.1,KM433672.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-423,Carbapenemase
blaOXA-435,blaOXA,WP_063864078.1,WP_063864078.1,AJT57878.1,KP144324.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-435,Carbapenemase
blaOXA-440,blaOXA,WP_063864082.1,WP_063864082.1,AKR53962.1,KP727574.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-440,Carbapenemase
blaOXA-482,blaOXA,WP_063864108.1,WP_063864108.1,AKF41839.1,KP264124.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-482,Carbapenemase
blaOXA-483,blaOXA,WP_063864109.1,WP_063864109.1,AKF41840.1,KP264125.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-483,Carbapenemase
blaOXA-49,blaOXA,WP_063864111.1,WP_063864111.1,AAP40270.1,AY288523.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-49,Carbapenemase
blaOXA-565,blaOXA,WP_085562421.1,WP_085562421.1,ARF19529.1,KY883665.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-565,Carbapenemase
blaOXA-657,blaOXA,WP_111672907.1,WP_111672907.1,AWU66457.1,MH450209.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-657,Carbapenemase
blaOXA-73,blaOXA,WP_063864531.1,WP_063864531.1,AAW22056.1,AY762325.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-73,Carbapenemase
blaOXA-806,blaOXA,WP_136512097.1,WP_136512097.1,QBQ03031.1,MK645918.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-806,Carbapenemase
blaOXA-807,blaOXA,WP_136512098.1,WP_136512098.1,QBQ03032.1,MK645919.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-807,Carbapenemase
blaOXA-808,blaOXA,WP_136512099.1,WP_136512099.1,QBQ03033.1,MK645920.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-808,Carbapenemase
blaOXA-809,blaOXA,WP_136512100.1,WP_136512100.1,QBQ03034.1,MK645921.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-809,Carbapenemase
blaOXA-810,blaOXA,WP_136512101.1,WP_136512101.1,QBQ03035.1,MK645922.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-810,Carbapenemase
blaOXA-811,blaOXA,WP_136512102.1,WP_136512102.1,QBQ03036.1,MK645923.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-811,Carbapenemase
blaOXA-812,blaOXA,WP_034688190.1,WP_034688190.1,QBQ03037.1,MK645924.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-812,Carbapenemase
blaOXA-813,blaOXA,WP_005404206.1,WP_005404206.1,ACI26264.1,FJ195387.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-813,Carbapenemase
blaOXA-814,blaOXA,WP_005405613.1,WP_005405613.1,QBQ03039.1,MK645926.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-814,Carbapenemase
blaOXA-815,blaOXA,WP_111280830.1,WP_111280830.1,QBQ03040.1,MK645927.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-815,Carbapenemase
blaOXA-816,blaOXA,WP_026444036.1,WP_026444036.1,QBQ03041.1,MK645928.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-816,Carbapenemase
blaOXA-817,blaOXA,WP_075040046.1,WP_075040046.1,QBQ03042.1,MK645929.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-817,Carbapenemase
blaOXA-818,blaOXA,WP_034670108.1,WP_034670108.1,QBQ03043.1,MK645930.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-818,Carbapenemase
blaOXA-893,blaOXA,WP_194293137.1,WP_194293137.1,QFC98035.1,MN514428.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-893,Carbapenemase
blaOXA-911,blaOXA,WP_168247884.1,WP_168247884.1,QIM14678.1,MT135153.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-911,Carbapenemase
blaOXA-967,blaOXA,WP_231869594.1,WP_231869594.1,QWA20166.1,MZ265719.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-967,Carbapenemase
blaOXA-968,blaOXA,WP_231869595.1,WP_231869595.1,QWA20167.1,MZ265720.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-968,Carbapenemase
blaOXA-969,blaOXA,WP_231869596.1,WP_231869596.1,QWA20168.1,MZ265721.1,OXA-23 family carbapenem-hydrolyzing class D beta-lactamase OXA-969,Carbapenemase
blaOXA-1040,blaOXA,WP_231869647.1,WP_231869647.1,UBS26085.1,OK271078.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-1040,Carbapenemase
blaOXA-1081,blaOXA,WP_242934101.1,WP_242934101.1,ULU82656.1,OM638107.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-1081,Carbapenemase
blaOXA-139,blaOXA,WP_063861040.1,WP_063861040.1,CAQ51348.1,AM991978.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-139,Carbapenemase
blaOXA-160,blaOXA,WP_063861093.1,WP_063861093.1,ADB28891.1,GU199038.2,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-160,Carbapenemase
blaOXA-207,blaOXA,WP_057689930.1,WP_057689930.1,AFK28473.1,JQ838185.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-207,Carbapenemase
blaOXA-24,blaOXA,WP_012754353.1,WP_012754353.1,AAM34291.1,AF509241.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-24,Carbapenemase
blaOXA-25,blaOXA,WP_063862416.1,WP_063862416.1,AAG35607.1,AF201826.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-25,Carbapenemase
blaOXA-26,blaOXA,WP_063862442.1,WP_063862442.1,AAG35608.1,AF201827.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-26,Carbapenemase
blaOXA-437,blaOXA,WP_063864079.1,WP_063864079.1,AKL59536.1,KP410856.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-437,Carbapenemase
blaOXA-653,blaOXA,WP_087554513.1,WP_087554513.1,AWK58761.1,MH337637.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-653,Carbapenemase
blaOXA-72,blaOXA,WP_000713530.1,WP_000713530.1,ADB28892.1,GU199039.2,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-72,Carbapenemase
blaOXA-897,blaOXA,WP_164461290.1,WP_164461290.1,QHI08147.1,MN920418.1,OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-897,Carbapenemase
blaOXA-661,blaOXA,WP_114699273.1,WP_114699273.1,AXC08553.1,MH549401.1,OXA-266 family class D beta-lactamase OXA-661,Beta-lactamase (unknown spectrum)
blaOXA-275,blaOXA,WP_004816501.1,WP_004816501.1,ENV18923.1,APPJ01000001.1,OXA-274 family carbapenem-hydrolyzing class D beta-lactamase OXA-275,Beta-lactamase (unknown spectrum)
blaOXA-667,blaOXA,WP_096735335.1,WP_096735335.1,BAP39082.1,AP014630.1,OXA-274 family carbapenem-hydrolyzing class D beta-lactamase OXA-667,Beta-lactamase (unknown spectrum)
blaOXA-668,blaOXA,WP_034612711.1,WP_034612711.1,KEC85091.1,JICM01000013.1,OXA-274 family carbapenem-hydrolyzing class D beta-lactamase OXA-668,Beta-lactamase (unknown spectrum)
blaOXA-669,blaOXA,WP_056517622.1,WP_056517622.1,KQW88842.1,LMED01000027.1,OXA-274 family carbapenem-hydrolyzing class D beta-lactamase OXA-669,Beta-lactamase (unknown spectrum)
blaOXA-944,blaOXA,WP_256875622.1,WP_256875622.1,QQP64032.1,MW474777.1,OXA-274 family carbapenem-hydrolyzing class D beta-lactamase OXA-944,Carbapenemase
blaOXA-286,blaOXA,WP_004657207.1,WP_004657207.1,ENU21708.1,APOI01000030.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-286,Beta-lactamase (unknown spectrum)
blaOXA-287,blaOXA,WP_032865068.1,WP_032865068.1,,APPH01000006.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-287,Beta-lactamase (unknown spectrum)
blaOXA-288,blaOXA,WP_005201559.1,WP_005201559.1,ENX60508.1,APRN01000033.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-288,Beta-lactamase (unknown spectrum)
blaOXA-291,blaOXA,WP_005185807.1,WP_005185807.1,ENW94121.1,APRL01000010.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-291,Beta-lactamase (unknown spectrum)
blaOXA-292,blaOXA,WP_005209448.1,WP_005209448.1,ENX53612.1,APRO01000007.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-292,Beta-lactamase (unknown spectrum)
blaOXA-293,blaOXA,WP_032877719.1,WP_032877719.1,,APRH01000012.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-293,Beta-lactamase (unknown spectrum)
blaOXA-302,blaOXA,WP_005238189.1,WP_005238189.1,ENX18112.1,APRT01000004.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-302,Beta-lactamase (unknown spectrum)
blaOXA-303,blaOXA,WP_005317413.1,WP_005317413.1,ENX56371.1,APSD01000035.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-303,Beta-lactamase (unknown spectrum)
blaOXA-306,blaOXA,WP_005297518.1,WP_005297518.1,ENX38336.1,APSB01000022.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-306,Beta-lactamase (unknown spectrum)
blaOXA-307,blaOXA,WP_032879257.1,WP_032879257.1,,APRZ01000019.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-307,Beta-lactamase (unknown spectrum)
blaOXA-670,blaOXA,WP_016651348.1,WP_016651348.1,EPG42609.1,ATGK01000003.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-670,Beta-lactamase (unknown spectrum)
blaOXA-671,blaOXA,WP_081401608.1,WP_081401608.1,,ATGG01000004.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-671,Beta-lactamase (unknown spectrum)
blaOXA-672,blaOXA,WP_023271137.1,WP_023271137.1,ESK38042.1,AYEQ01000166.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-672,Beta-lactamase (unknown spectrum)
blaOXA-673,blaOXA,WP_016162389.1,WP_016162389.1,EOR10283.1,AQFL01000004.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-673,Beta-lactamase (unknown spectrum)
blaOXA-674,blaOXA,WP_081406929.1,WP_081406929.1,,JROB01000001.1,OXA-286 family carbapenem-hydrolyzing class D beta-lactamase OXA-674,Beta-lactamase (unknown spectrum)
blaOXA-1004,blaOXA,WP_231869628.1,WP_231869628.1,QWA20204.1,MZ265757.1,OXA-294 family class D beta-lactamase OXA-1004,Beta-lactamase (unknown spectrum)
blaOXA-295,blaOXA,WP_005260134.1,WP_005260134.1,ENX19403.1,APRW01000016.1,OXA-294 family class D beta-lactamase OXA-295,Beta-lactamase (unknown spectrum)
blaOXA-297,blaOXA,WP_005227858.1,WP_005227858.1,ENX09209.1,APRR01000006.1,OXA-294 family class D beta-lactamase OXA-297,Beta-lactamase (unknown spectrum)
blaOXA-298,blaOXA,WP_005282462.1,WP_005282462.1,ENX40034.1,APSA01000003.1,OXA-294 family class D beta-lactamase OXA-298,Beta-lactamase (unknown spectrum)
blaOXA-982,blaOXA,WP_231869607.1,WP_231869607.1,QWA20181.1,MZ265734.1,OXA-294 family class D beta-lactamase OXA-982,Beta-lactamase (unknown spectrum)
blaOXA-984,blaOXA,WP_231869609.1,WP_231869609.1,QWA20183.1,MZ265736.1,OXA-294 family class D beta-lactamase OXA-984,Beta-lactamase (unknown spectrum)
blaOXA-993,blaOXA,WP_231869618.1,WP_231869618.1,QWA20192.1,MZ265745.1,OXA-294 family class D beta-lactamase OXA-993,Beta-lactamase (unknown spectrum)
blaOXA-994,blaOXA,WP_231869619.1,WP_231869619.1,QWA20193.1,MZ265746.1,OXA-294 family class D beta-lactamase OXA-994,Beta-lactamase (unknown spectrum)
blaOXA-995,blaOXA,WP_231869620.1,WP_231869620.1,QWA20194.1,MZ265747.1,OXA-294 family class D beta-lactamase OXA-995,Beta-lactamase (unknown spectrum)
blaOXA-996,blaOXA,WP_231869621.1,WP_231869621.1,QWA20195.1,MZ265748.1,OXA-294 family class D beta-lactamase OXA-996,Beta-lactamase (unknown spectrum)
blaOXA-997,blaOXA,WP_231869622.1,WP_231869622.1,QWA20196.1,MZ265749.1,OXA-294 family class D beta-lactamase OXA-997,Beta-lactamase (unknown spectrum)
blaOXA-998,blaOXA,WP_231869623.1,WP_231869623.1,QWA20197.1,MZ265750.1,OXA-294 family class D beta-lactamase OXA-998,Beta-lactamase (unknown spectrum)
blaOXA-364,blaOXA,WP_063862734.1,WP_063862734.1,AFR53898.2,JX306689.2,OXA-364 family class D beta-lactamase OXA-364,Beta-lactamase (unknown spectrum)
blaOXA-455,blaOXA,WP_054428802.1,WP_054428802.1,ALC76097.1,KP903885.1,OXA-364 family class D beta-lactamase OXA-455,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-513,blaOXA,WP_063864194.1,WP_063864194.1,ALX18471.1,KU323972.1,OXA-364 family class D beta-lactamase OXA-513,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-787,blaOXA,WP_136512083.1,WP_136512083.1,QAB42545.1,MK388909.1,OXA-364 family class D beta-lactamase OXA-787,Beta-lactamase (unknown spectrum)
blaOXA-789,blaOXA,WP_054500785.1,WP_054500785.1,QBC36166.1,MK388910.1,OXA-364 family class D beta-lactamase OXA-789,Beta-lactamase (unknown spectrum)
blaOXA-1016,blaOXA,WP_219860728.1,WP_219860728.1,QWY90353.1,MZ449319.1,OXA-372 family carbapenem-hydrolyzing class D beta-lactamase OXA-1016,Carbapenemase
blaOXA-641,blaOXA,WP_109545072.1,WP_109545072.1,AWA42530.1,MH211331.1,OXA-372 family carbapenem-hydrolyzing class D beta-lactamase OXA-641,Carbapenemase
blaOXA-43,blaOXA,WP_063862921.1,WP_063862921.1,CAD32565.1,AJ488303.1,OXA-42 family oxacillin-hydrolyzing class D beta-lactamase OXA-43,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-57,blaOXA,WP_004547230.1,WP_004547230.1,CAF74882.1,AJ631966.1,OXA-42 family oxacillin-hydrolyzing class D beta-lactamase OXA-57,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-59,blaOXA,WP_004524931.1,WP_004524931.1,CAG15145.1,AJ632249.1,OXA-42 family oxacillin-hydrolyzing class D beta-lactamase OXA-59,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-917,blaOXA,WP_161507793.1,WP_161507793.1,QJX44694.1,MT462583.1,OXA-427 family carbapenem-hydrolyzing class D beta-lactamase OXA-917,Carbapenemase
blaOXA-1041,blaOXA,WP_231869649.1,WP_231869649.1,UDL18775.1,OK576522.1,OXA-427 family class D beta-lactamase OXA-1041,Beta-lactamase
blaOXA-118,blaOXA,WP_063861020.1,WP_063861020.1,AAK55330.1,AF371964.1,OXA-46 family oxacillin-hydrolyzing class D beta-lactamase OXA-118,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-205,blaOXA,WP_063861588.1,WP_063861588.1,AEO92079.1,JF800667.1,OXA-46 family oxacillin-hydrolyzing class D beta-lactamase OXA-205,Beta-lactamase (unknown spectrum)
blaOXA-779,blaOXA,WP_122634438.1,WP_122634438.1,AXH79884.1,MH670655.1,OXA-46 family oxacillin-hydrolyzing class D beta-lactamase OXA-779,Beta-lactamase (unknown spectrum)
blaOXA-835,blaOXA,WP_148044422.1,WP_148044422.1,QDC28550.1,MN057923.1,OXA-46 family oxacillin-hydrolyzing class D beta-lactamase OXA-835,Beta-lactamase (unknown spectrum)
