tree	brid	length	support	terminal	depth	topodepth	rootdepth	rightname	comments	leftname	rightcomment	leftcomment
0	1062	0.00403	N/A	true	0	1	29	WP_109545098.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000532	[]	[]
0	1063	0	N/A	false	2	42	27	NODE_0000533	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000530	[]	[]
0	1064	0.00258	N/A	false	1	3	28	NODE_0000534	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000533	[]	[]
0	1065	0.00293	N/A	true	0	1	29	WP_109545087.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000534	[]	[]
0	1066	0.00251	N/A	false	1	2	29	NODE_0000535	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000534	[]	[]
0	1067	0	N/A	true	0	1	30	WP_053921012.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000535	[]	[]
0	1068	0	N/A	true	0	1	30	WP_109545106.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000535	[]	[]
0	1069	0	N/A	false	1	39	28	NODE_0000536	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000533	[]	[]
0	1070	0.00401	N/A	true	0	1	29	WP_109545090.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000536	[]	[]
0	1071	0	N/A	false	1	38	29	NODE_0000537	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000536	[]	[]
0	1072	0.00401	N/A	true	0	1	30	WP_002824679.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000537	[]	[]
0	1073	0	N/A	false	1	37	30	NODE_0000538	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000537	[]	[]
0	1074	0.00402	N/A	false	1	2	31	NODE_0000539	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000538	[]	[]
0	1075	0	N/A	true	0	1	32	AKI29914.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000539	[]	[]
0	1076	0.00402	N/A	true	0	1	32	WP_065980086.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000539	[]	[]
0	1077	0	N/A	false	1	35	31	NODE_0000540	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000538	[]	[]
0	1078	0.00401	N/A	true	0	1	32	WP_109545088.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000540	[]	[]
0	1079	0	N/A	false	1	34	32	NODE_0000541	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000540	[]	[]
0	1080	0.00401	N/A	false	1	4	33	NODE_0000542	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000541	[]	[]
0	1081	0.00807	N/A	true	0	1	34	WP_114699276.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000542	[]	[]
0	1082	0	N/A	false	1	3	34	NODE_0000543	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000542	[]	[]
0	1083	0	N/A	true	0	1	35	WP_002889704.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000543	[]	[]
0	1084	0	N/A	false	1	2	35	NODE_0000544	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000543	[]	[]
0	1085	0.00402	N/A	true	0	1	36	WP_109545093.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000544	[]	[]
0	1086	0.01267	N/A	true	0	1	36	WP_114699279.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000544	[]	[]
0	1087	0	N/A	false	1	30	33	NODE_0000545	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000541	[]	[]
0	1088	0.00402	N/A	true	0	1	34	WP_109545092.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000545	[]	[]
0	1089	0	N/A	false	1	29	34	NODE_0000546	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000545	[]	[]
0	1090	0.00401	N/A	true	0	1	35	AKI29916.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000546	[]	[]
0	1091	0	N/A	false	1	28	35	NODE_0000547	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000546	[]	[]
0	1092	0.00404	N/A	true	0	1	36	AKI29921.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000547	[]	[]
0	1093	0	N/A	false	1	27	36	NODE_0000548	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000547	[]	[]
0	1094	0	N/A	false	1	2	37	NODE_0000549	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000548	[]	[]
0	1095	0.00401	N/A	true	0	1	38	WP_052788483.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000549	[]	[]
0	1096	0.00402	N/A	true	0	1	38	WP_109545100.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000549	[]	[]
0	1097	0	N/A	false	1	25	37	NODE_0000550	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000548	[]	[]
0	1098	0.00403	N/A	true	0	1	38	WP_109545103.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000550	[]	[]
0	1099	0	N/A	false	1	24	38	NODE_0000551	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000550	[]	[]
0	1100	0	N/A	false	1	2	39	NODE_0000552	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000551	[]	[]
0	1101	0	N/A	true	0	1	40	WP_002783228.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000552	[]	[]
0	1102	0	N/A	true	0	1	40	WP_109545099.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000552	[]	[]
0	1103	0	N/A	false	2	22	39	NODE_0000553	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000551	[]	[]
0	1104	0.00258	N/A	false	1	2	40	NODE_0000554	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000553	[]	[]
0	1105	0.00293	N/A	true	0	1	41	WP_044600959.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000554	[]	[]
0	1106	0.00251	N/A	true	0	1	41	WP_052803794.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000554	[]	[]
0	1107	0	N/A	false	1	20	40	NODE_0000555	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000553	[]	[]
0	1108	0	N/A	true	0	1	41	WP_109545101.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000555	[]	[]
0	1109	0	N/A	false	1	19	41	NODE_0000556	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000555	[]	[]
0	1110	0.0041	N/A	true	0	1	42	WP_109545107.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000556	[]	[]
0	1111	0	N/A	false	1	18	42	NODE_0000557	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000556	[]	[]
0	1112	0.00805	N/A	true	0	1	43	WP_052800105.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000557	[]	[]
0	1113	0	N/A	false	1	17	43	NODE_0000558	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000557	[]	[]
0	1114	0.00403	N/A	true	0	1	44	AKI29917.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000558	[]	[]
0	1115	0	N/A	false	1	16	44	NODE_0000559	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000558	[]	[]
0	1116	0.00402	N/A	true	0	1	45	WP_002837769.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000559	[]	[]
0	1117	0	N/A	false	1	15	45	NODE_0000560	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000559	[]	[]
0	1118	0.00402	N/A	true	0	1	46	WP_109545089.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000560	[]	[]
0	1119	0	N/A	false	1	14	46	NODE_0000561	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000560	[]	[]
0	1120	0.00403	N/A	true	0	1	47	WP_052788887.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000561	[]	[]
0	1121	0	N/A	false	1	13	47	NODE_0000562	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000561	[]	[]
0	1122	0	N/A	true	0	1	48	WP_109545102.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000562	[]	[]
0	1123	0	N/A	false	1	12	48	NODE_0000563	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000562	[]	[]
0	1124	0.00402	N/A	true	0	1	49	WP_109545095.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000563	[]	[]
0	1125	0	N/A	false	1	11	49	NODE_0000564	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000563	[]	[]
0	1126	0.00401	N/A	true	0	1	50	WP_052781249.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000564	[]	[]
0	1127	0	N/A	false	1	10	50	NODE_0000565	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000564	[]	[]
0	1128	0.00402	N/A	true	0	1	51	WP_109545105.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000565	[]	[]
0	1129	0	N/A	false	1	9	51	NODE_0000566	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000565	[]	[]
0	1130	0.00403	N/A	false	1	2	52	NODE_0000567	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000566	[]	[]
0	1131	0	N/A	true	0	1	53	AKI29919.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000567	[]	[]
0	1132	0.00403	N/A	true	0	1	53	WP_109545104.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000567	[]	[]
0	1133	0	N/A	false	1	7	52	NODE_0000568	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000566	[]	[]
0	1134	0.00401	N/A	true	0	1	53	WP_002812372.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000568	[]	[]
0	1135	0	N/A	false	1	6	53	NODE_0000569	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000568	[]	[]
0	1136	0	N/A	true	0	1	54	WP_052798312.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000569	[]	[]
0	1137	0	N/A	false	1	5	54	NODE_0000570	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000569	[]	[]
0	1138	0.00403	N/A	true	0	1	55	AAT01092.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000570	[]	[]
0	1139	0	N/A	false	1	4	55	NODE_0000571	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000570	[]	[]
0	1140	0.00402	N/A	true	0	1	56	WP_025006557.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000571	[]	[]
0	1141	0	N/A	false	1	3	56	NODE_0000572	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000571	[]	[]
0	1142	0.00401	N/A	true	0	1	57	WP_002857546.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000572	[]	[]
0	1143	0.00408	N/A	false	1	2	57	NODE_0000573	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000572	[]	[]
0	1144	0	N/A	true	0	1	58	ATL95930.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000573	[]	[]
0	1145	0	N/A	true	0	1	58	WP_109545108.1	[&NCBIFamily="OXA-61familyclassDbeta-lactamase"]	NODE_0000573	[]	[]
0	1146	0.17413	N/A	false	3	145	14	NODE_0000574	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000461	[]	[]
0	1147	0.18953	N/A	false	2	26	15	NODE_0000575	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000574	[]	[]
0	1148	0.52783	N/A	false	1	10	16	NODE_0000576	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000575	[]	[]
0	1149	0.12047	N/A	true	0	1	17	ALA99191.1	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000576	[]	[]
0	1150	0.06792	N/A	false	1	9	17	NODE_0000577	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000576	[]	[]
0	1151	0.02051	N/A	false	1	4	18	NODE_0000578	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000577	[]	[]
0	1152	0.09117	N/A	true	0	1	19	CFB60580.1	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000578	[]	[]
0	1153	0.12798	N/A	false	1	3	19	NODE_0000579	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000578	[]	[]
0	1154	0.00383	N/A	true	0	1	20	ALA99186.1	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000579	[]	[]
0	1155	0.0037	N/A	false	1	2	20	NODE_0000580	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000579	[]	[]
0	1156	0.00378	N/A	true	0	1	21	AAR32134.1	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000580	[]	[]
0	1157	0.01517	N/A	true	0	1	21	SUA76968.1	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000580	[]	[]
0	1158	0.04431	N/A	false	2	5	18	NODE_0000581	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000577	[]	[]
0	1159	0.10023	N/A	false	1	2	19	NODE_0000582	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000581	[]	[]
0	1160	0.00776	N/A	true	0	1	20	SNU87672.1	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000582	[]	[]
0	1161	0.0035	N/A	true	0	1	20	ALA99189.1	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000582	[]	[]
0	1162	0.06272	N/A	false	1	3	19	NODE_0000583	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000581	[]	[]
0	1163	0.05799	N/A	true	0	1	20	SUA92210.1	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000583	[]	[]
0	1164	0.07006	N/A	false	1	2	20	NODE_0000584	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000583	[]	[]
0	1165	0	N/A	true	0	1	21	ALA99192.1	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000584	[]	[]
0	1166	0.00379	N/A	true	0	1	21	WP_063861087.1	[&NCBIFamily="OXA-62familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000584	[]	[]
0	1167	0.13995	N/A	false	2	16	16	NODE_0000585	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000575	[]	[]
0	1168	0.1744	N/A	false	1	7	17	NODE_0000586	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000585	[]	[]
0	1169	0.45925	N/A	true	0	1	18	QEE23059.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000586	[]	[]
0	1170	0.36289	N/A	false	1	6	18	NODE_0000587	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000586	[]	[]
0	1171	0.018	N/A	true	0	1	19	QHT72948.1	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000587	[]	[]
0	1172	0.02262	N/A	false	1	5	19	NODE_0000588	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000587	[]	[]
0	1173	0.06697	N/A	true	0	1	20	AAQ08905.1	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000588	[]	[]
0	1174	0.01681	N/A	false	1	4	20	NODE_0000589	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000588	[]	[]
0	1175	0.02328	N/A	false	1	2	21	NODE_0000590	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000589	[]	[]
0	1176	0.01149	N/A	true	0	1	22	BAQ55594.1	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000590	[]	[]
0	1177	0	N/A	true	0	1	22	WP_102607463.1	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000590	[]	[]
0	1178	0.10597	N/A	false	1	2	21	NODE_0000591	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000589	[]	[]
0	1179	0.0336	N/A	true	0	1	22	WP_102607462.1	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000591	[]	[]
0	1180	0.01849	N/A	true	0	1	22	WP_064808881.1	[&NCBIFamily="OXA-60familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000591	[]	[]
0	1181	0.37719	N/A	false	2	9	17	NODE_0000592	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000585	[]	[]
0	1182	0	N/A	false	1	4	18	NODE_0000593	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000592	[]	[]
0	1183	0	N/A	true	0	1	19	WP_003122322.1	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000593	[]	[]
0	1184	0.00409	N/A	false	1	3	19	NODE_0000594	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000593	[]	[]
0	1185	0	N/A	true	0	1	20	QBY97442.1	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000594	[]	[]
0	1186	0	N/A	false	1	2	20	NODE_0000595	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000594	[]	[]
0	1187	0.00409	N/A	true	0	1	21	WP_010793618.1	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000595	[]	[]
0	1188	0.00408	N/A	true	0	1	21	WP_164461291.1	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000595	[]	[]
0	1189	0.00408	N/A	false	1	5	18	NODE_0000596	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000592	[]	[]
0	1190	0.00408	N/A	true	0	1	19	WP_034081711.1	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000596	[]	[]
0	1191	0	N/A	false	1	4	19	NODE_0000597	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000596	[]	[]
0	1192	0	N/A	true	0	1	20	AAQ76277.1	[&NCBIFamily="oxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000597	[]	[]
0	1193	0.00409	N/A	false	1	3	20	NODE_0000598	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000597	[]	[]
0	1194	0	N/A	true	0	1	21	QEJ80887.1	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000598	[]	[]
0	1195	0.00408	N/A	false	1	2	21	NODE_0000599	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000598	[]	[]
0	1196	0.00408	N/A	true	0	1	22	WP_016852290.1	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000599	[]	[]
0	1197	0	N/A	true	0	1	22	WP_003118452.1	[&NCBIFamily="OXA-50familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000599	[]	[]
0	1198	0.12427	N/A	false	2	119	15	NODE_0000600	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000574	[]	[]
0	1199	0.62994	N/A	false	1	2	16	NODE_0000601	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000600	[]	[]
0	1200	0.19932	N/A	true	0	1	17	AET35493.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000601	[]	[]
0	1201	0.14148	N/A	true	0	1	17	AEM66528.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000601	[]	[]
0	1202	0.16819	N/A	false	2	117	16	NODE_0000602	[&NCBIFamily="carbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000600	[]	[]
0	1203	0.46113	N/A	false	2	45	17	NODE_0000603	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000602	[]	[]
0	1204	0.11241	N/A	false	1	2	18	NODE_0000604	[&NCBIFamily="oxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000603	[]	[]
0	1205	0.02029	N/A	true	0	1	19	CAA41211.1	[&NCBIFamily="oxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000604	[]	[]
0	1206	0.02223	N/A	true	0	1	19	CAP69660.1	[&NCBIFamily="OXA-5familyclassDbeta-lactamase"]	NODE_0000604	[]	[]
0	1207	0.0647	N/A	false	2	43	18	NODE_0000605	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000603	[]	[]
0	1208	0.01243	N/A	false	1	15	19	NODE_0000606	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000605	[]	[]
0	1209	0.00377	N/A	true	0	1	20	WP_256875610.1	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000606	[]	[]
0	1210	0	N/A	false	1	14	20	NODE_0000607	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000606	[]	[]
0	1211	0.00375	N/A	false	1	4	21	NODE_0000608	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000607	[]	[]
0	1212	0.00375	N/A	true	0	1	22	WP_122630858.1	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000608	[]	[]
0	1213	0	N/A	false	1	3	22	NODE_0000609	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000608	[]	[]
0	1214	0	N/A	true	0	1	23	AAD02245.1	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000609	[]	[]
0	1215	0	N/A	false	1	2	23	NODE_0000610	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000609	[]	[]
0	1216	0.00376	N/A	true	0	1	24	ADV41666.1	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000610	[]	[]
0	1217	0.00375	N/A	true	0	1	24	WP_122630855.1	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000610	[]	[]
0	1218	0	N/A	false	1	10	21	NODE_0000611	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000607	[]	[]
0	1219	0	N/A	true	0	1	22	AAK49460.1	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000611	[]	[]
0	1220	0	N/A	false	1	9	22	NODE_0000612	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000611	[]	[]
0	1221	0	N/A	false	1	3	23	NODE_0000613	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000612	[]	[]
0	1222	0	N/A	true	0	1	24	ACN85419.1	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000613	[]	[]
0	1223	0	N/A	false	1	2	24	NODE_0000614	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000613	[]	[]
0	1224	0.00375	N/A	true	0	1	25	AAC46344.1	[&NCBIFamily="OXA-10familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000614	[]	[]
0	1225	0.00375	N/A	true	0	1	25	AAF72942.1	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000614	[]	[]
0	1226	0	N/A	false	1	6	23	NODE_0000615	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000612	[]	[]
0	1227	0.00375	N/A	true	0	1	24	ACO72579.1	[&NCBIFamily="OXA-10familyextended-spectrumclassDbeta-lactamase"]	NODE_0000615	[]	[]
0	1228	0.00376	N/A	false	1	5	24	NODE_0000616	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000615	[]	[]
0	1229	0.00754	N/A	false	1	2	25	NODE_0000617	[&NCBIFamily="OXA-10familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000616	[]	[]
0	1230	0.00378	N/A	true	0	1	26	CAA53242.1	[&NCBIFamily="OXA-10familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000617	[]	[]
0	1231	0	N/A	true	0	1	26	AAR32651.1	[&NCBIFamily="OXA-10familyoxacillin-hydrolyzingclassDbeta-lactamase"]	NODE_0000617	[]	[]
0	1232	0	N/A	false	1	3	25	NODE_0000618	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000616	[]	[]
0	1233	0	N/A	true	0	1	26	CAL85435.1	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000618	[]	[]
0	1234	0	N/A	false	1	2	26	NODE_0000619	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000618	[]	[]
0	1235	0.00377	N/A	true	0	1	27	WP_121331722.1	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000619	[]	[]
0	1236	0.00376	N/A	true	0	1	27	WP_256875608.1	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000619	[]	[]
0	1237	0.00661	N/A	false	1	28	19	NODE_0000620	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000605	[]	[]
0	1238	0	N/A	true	0	1	20	WP_140423320.1	[&NCBIFamily="OXA-10familyclassDbeta-lactamase"]	NODE_0000620	[]	[]
